Interface,Access_VLAN,Active,Admin_Up,All_Prefixes,Allowed_VLANs,Auto_State_VLAN,Bandwidth,Blacklisted,Channel_Group,Channel_Group_Members,DHCP_Relay_Addresses,Declared_Names,Description,Encapsulation_VLAN,HSRP_Groups,HSRP_Version,Inactive_Reason,Incoming_Filter_Name,MLAG_ID,MTU,Native_VLAN,Outgoing_Filter_Name,PBR_Policy_Name,Primary_Address,Primary_Network,Proxy_ARP,Rip_Enabled,Rip_Passive,Spanning_Tree_Portfast,Speed,Switchport,Switchport_Mode,Switchport_Trunk_Encapsulation,VRF,VRRP_Groups,Zone_Name
bari[FastEthernet0/0],,True,True,['10.0.0.82/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Rome""",,[],,,,,1500,,,,10.0.0.82/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
basel[FastEthernet0/0],,True,True,['10.0.0.217/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID73""",,[],,,,,1500,,,,10.0.0.217/31,10.0.0.216/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
basel[FastEthernet0/1],,True,True,['10.0.1.62/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Strasbourg""",,[],,,,,1500,,,,10.0.1.62/31,10.0.1.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
basel[FastEthernet1/0],,True,True,['10.0.0.219/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Zurich""",,[],,,,,1500,,,,10.0.0.219/31,10.0.0.218/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bergamo[FastEthernet0/0],,True,True,['10.0.1.46/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Brescia""",,[],,,,,1500,,,,10.0.1.46/31,10.0.1.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bergamo[FastEthernet0/1],,True,True,['10.0.1.48/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Milan""",,[],,,,,1500,,,,10.0.1.48/31,10.0.1.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
berlin[FastEthernet0/0],,True,True,['10.0.0.17/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dresden""",,[],,,,,1500,,,,10.0.0.17/31,10.0.0.16/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
berlin[FastEthernet0/1],,True,True,['10.0.0.177/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NodeID60""",,[],,,,,1500,,,,10.0.0.177/31,10.0.0.176/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
berlin[FastEthernet1/0],,True,True,['10.0.0.11/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Potsdam""",,[],,,,,1500,,,,10.0.0.11/31,10.0.0.10/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
berlin[FastEthernet1/1],,True,True,['10.0.0.7/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Rostock""",,[],,,,,1500,,,,10.0.0.7/31,10.0.0.6/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
berlin[FastEthernet2/0],,True,True,['10.0.0.25/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Warsaw""",,[],,,,,1500,,,,10.0.0.25/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bern[FastEthernet0/0],,True,True,['10.0.0.215/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID73""",,[],,,,,1500,,,,10.0.0.215/31,10.0.0.214/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
biel_bienne[FastEthernet0/0],,True,True,['10.0.0.114/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NodeID73""",,[],,,,,1500,,,,10.0.0.114/31,10.0.0.114/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
biella[FastEthernet0/0],,True,True,['10.0.1.16/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Milan""",,[],,,,,1500,,,,10.0.1.16/31,10.0.1.16/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
birmingham[FastEthernet0/0],,True,True,['10.0.0.230/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bristol""",,[],,,,,1500,,,,10.0.0.230/31,10.0.0.230/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
birmingham[FastEthernet0/1],,True,True,['10.0.0.229/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Manchester""",,[],,,,,1500,,,,10.0.0.229/31,10.0.0.228/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
boblingen[FastEthernet0/0],,True,True,['10.0.0.96/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Stuttgart""",,[],,,,,1500,,,,10.0.0.96/31,10.0.0.96/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bologna[FastEthernet0/0],,True,True,['10.0.0.205/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Firenze""",,[],,,,,1500,,,,10.0.0.205/31,10.0.0.204/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bologna[FastEthernet0/1],,True,True,['10.0.1.41/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Modena""",,[],,,,,1500,,,,10.0.1.41/31,10.0.1.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bordeaux[FastEthernet0/0],,True,True,['10.0.1.10/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Madrid""",,[],,,,,1500,,,,10.0.1.10/31,10.0.1.10/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bordeaux[FastEthernet0/1],,True,True,['10.0.1.6/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Nantes""",,[],,,,,1500,,,,10.0.1.6/31,10.0.1.6/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bordeaux[FastEthernet1/0],,True,True,['10.0.1.8/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Toulouse""",,[],,,,,1500,,,,10.0.1.8/31,10.0.1.8/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
borgomanero[FastEthernet0/0],,True,True,['10.0.1.12/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Milan""",,[],,,,,1500,,,,10.0.1.12/31,10.0.1.12/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
boston[FastEthernet0/0],,True,True,['10.0.0.90/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Chicago""",,[],,,,,1500,,,,10.0.0.90/31,10.0.0.90/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
boston[FastEthernet0/1],,True,True,['10.0.0.88/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To London""",,[],,,,,1500,,,,10.0.0.88/31,10.0.0.88/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bratislava[FastEthernet0/0],,True,True,['10.0.1.30/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Budapest""",,[],,,,,1500,,,,10.0.1.30/31,10.0.1.30/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bratislava[FastEthernet0/1],,True,True,['10.0.0.33/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Vienna""",,[],,,,,1500,,,,10.0.0.33/31,10.0.0.32/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
breda[FastEthernet0/0],,True,True,['10.0.0.136/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To DenTTBosch""",,[],,,,,1500,,,,10.0.0.136/31,10.0.0.136/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bremen[FastEthernet0/0],,True,True,['10.0.0.157/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Hamburg""",,[],,,,,1500,,,,10.0.0.157/31,10.0.0.156/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brescia[FastEthernet0/0],,True,True,['10.0.1.47/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bergamo""",,[],,,,,1500,,,,10.0.1.47/31,10.0.1.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brescia[FastEthernet0/1],,True,True,['10.0.1.53/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Verona""",,[],,,,,1500,,,,10.0.1.53/31,10.0.1.52/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brindisi[FastEthernet0/0],,True,True,['10.0.0.178/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Rome""",,[],,,,,1500,,,,10.0.0.178/31,10.0.0.178/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bristol[FastEthernet0/0],,True,True,['10.0.0.231/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Birmingham""",,[],,,,,1500,,,,10.0.0.231/31,10.0.0.230/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bristol[FastEthernet0/1],,True,True,['10.0.0.225/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Dublin""",,[],,,,,1500,,,,10.0.0.225/31,10.0.0.224/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bristol[FastEthernet1/0],,True,True,['10.0.1.23/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Reading""",,[],,,,,1500,,,,10.0.1.23/31,10.0.1.22/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet0/0],,True,True,['10.0.0.125/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Anderlecht""",,[],,,,,1500,,,,10.0.0.125/31,10.0.0.124/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet0/1],,True,True,['10.0.0.69/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Antwerp""",,[],,,,,1500,,,,10.0.0.69/31,10.0.0.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet1/0],,True,True,['10.0.0.121/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Charleroi""",,[],,,,,1500,,,,10.0.0.121/31,10.0.0.120/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet1/1],,True,True,['10.0.0.135/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Evere""",,[],,,,,1500,,,,10.0.0.135/31,10.0.0.134/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet2/0],,True,True,['10.0.0.235/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Ghent""",,[],,,,,1500,,,,10.0.0.235/31,10.0.0.234/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet2/1],,True,True,['10.0.1.61/31'],,True,100000000.0,False,,[],[],['Fa2/1'],"""To Kortnijk""",,[],,,,,1500,,,,10.0.1.61/31,10.0.1.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet3/0],,True,True,['10.0.0.129/31'],,True,100000000.0,False,,[],[],['Fa3/0'],"""To Leuven""",,[],,,,,1500,,,,10.0.0.129/31,10.0.0.128/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet3/1],,True,True,['10.0.0.123/31'],,True,100000000.0,False,,[],[],['Fa3/1'],"""To Liege""",,[],,,,,1500,,,,10.0.0.123/31,10.0.0.122/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet4/0],,True,True,['10.0.1.95/31'],,True,100000000.0,False,,[],[],['Fa4/0'],"""To London""",,[],,,,,1500,,,,10.0.1.95/31,10.0.1.94/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet4/1],,True,True,['10.0.0.133/31'],,True,100000000.0,False,,[],[],['Fa4/1'],"""To Luxembourg""",,[],,,,,1500,,,,10.0.0.133/31,10.0.0.132/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brussels[FastEthernet5/0],,True,True,['10.0.0.127/31'],,True,100000000.0,False,,[],[],['Fa5/0'],"""To Mons""",,[],,,,,1500,,,,10.0.0.127/31,10.0.0.126/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bucharest[FastEthernet0/0],,True,True,['10.0.1.35/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Budapest""",,[],,,,,1500,,,,10.0.1.35/31,10.0.1.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
budapest[FastEthernet0/0],,True,True,['10.0.1.31/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bratislava""",,[],,,,,1500,,,,10.0.1.31/31,10.0.1.30/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
budapest[FastEthernet0/1],,True,True,['10.0.1.34/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Bucharest""",,[],,,,,1500,,,,10.0.1.34/31,10.0.1.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
budapest[FastEthernet1/0],,True,True,['10.0.0.35/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Vienna""",,[],,,,,1500,,,,10.0.0.35/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cagliari[FastEthernet0/0],,True,True,['10.0.0.86/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Rome""",,[],,,,,1500,,,,10.0.0.86/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
catania[FastEthernet0/0],,True,True,['10.0.0.74/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Rome""",,[],,,,,1500,,,,10.0.0.74/31,10.0.0.74/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charleroi[FastEthernet0/0],,True,True,['10.0.0.120/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Brussels""",,[],,,,,1500,,,,10.0.0.120/31,10.0.0.120/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chiasso[FastEthernet0/0],,True,True,['10.0.0.190/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Como""",,[],,,,,1500,,,,10.0.0.190/31,10.0.0.190/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chiasso[FastEthernet0/1],,True,True,['10.0.0.192/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Lugano""",,[],,,,,1500,,,,10.0.0.192/31,10.0.0.192/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chicago[FastEthernet0/0],,True,True,['10.0.0.91/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Boston""",,[],,,,,1500,,,,10.0.0.91/31,10.0.0.90/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cologne[FastEthernet0/0],,True,True,['10.0.0.46/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dusseldorf""",,[],,,,,1500,,,,10.0.0.46/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cologne[FastEthernet0/1],,True,True,['10.0.0.48/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.48/31,10.0.0.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
como[FastEthernet0/0],,True,True,['10.0.0.191/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Chiasso""",,[],,,,,1500,,,,10.0.0.191/31,10.0.0.190/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
como[FastEthernet0/1],,True,True,['10.0.0.212/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Milan""",,[],,,,,1500,,,,10.0.0.212/31,10.0.0.212/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
copenhagen[FastEthernet0/0],,True,True,['10.0.0.148/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Aarhus""",,[],,,,,1500,,,,10.0.0.148/31,10.0.0.148/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
copenhagen[FastEthernet0/1],,True,True,['10.0.0.142/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Gothenburg""",,[],,,,,1500,,,,10.0.0.142/31,10.0.0.142/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
copenhagen[FastEthernet1/0],,True,True,['10.0.0.144/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Hamburg""",,[],,,,,1500,,,,10.0.0.144/31,10.0.0.144/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
copenhagen[FastEthernet1/1],,True,True,['10.0.0.146/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Malmo""",,[],,,,,1500,,,,10.0.0.146/31,10.0.0.146/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
copenhagen[FastEthernet2/0],,True,True,['10.0.0.140/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Stockholm""",,[],,,,,1500,,,,10.0.0.140/31,10.0.0.140/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cuneo[FastEthernet0/0],,True,True,['10.0.1.18/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Turin""",,[],,,,,1500,,,,10.0.1.18/31,10.0.1.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
denttbosch[FastEthernet0/0],,True,True,['10.0.0.137/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Breda""",,[],,,,,1500,,,,10.0.0.137/31,10.0.0.136/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
denttbosch[FastEthernet0/1],,True,True,['10.0.0.131/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Eindhoven""",,[],,,,,1500,,,,10.0.0.131/31,10.0.0.130/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
denttbosch[FastEthernet1/0],,True,True,['10.0.0.71/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Rotterdam""",,[],,,,,1500,,,,10.0.0.71/31,10.0.0.70/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
denttbosch[FastEthernet1/1],,True,True,['10.0.0.138/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Utrecht""",,[],,,,,1500,,,,10.0.0.138/31,10.0.0.138/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dijon[FastEthernet0/0],,True,True,['10.0.1.69/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Lyon""",,[],,,,,1500,,,,10.0.1.69/31,10.0.1.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dortmund[FastEthernet0/0],,True,True,['10.0.1.84/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Essen""",,[],,,,,1500,,,,10.0.1.84/31,10.0.1.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dortmund[FastEthernet0/1],,True,True,['10.0.1.83/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Wuppertal""",,[],,,,,1500,,,,10.0.1.83/31,10.0.1.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dresden[FastEthernet0/0],,True,True,['10.0.0.16/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Berlin""",,[],,,,,1500,,,,10.0.0.16/31,10.0.0.16/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dresden[FastEthernet0/1],,True,True,['10.0.0.15/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Leipzig""",,[],,,,,1500,,,,10.0.0.15/31,10.0.0.14/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dresden[FastEthernet1/0],,True,True,['10.0.0.18/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Prague""",,[],,,,,1500,,,,10.0.0.18/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dublin[FastEthernet0/0],,True,True,['10.0.0.224/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bristol""",,[],,,,,1500,,,,10.0.0.224/31,10.0.0.224/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dublin[FastEthernet0/1],,True,True,['10.0.0.222/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To London""",,[],,,,,1500,,,,10.0.0.222/31,10.0.0.222/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dusseldorf[FastEthernet0/0],,True,True,['10.0.0.62/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Amsterdam""",,[],,,,,1500,,,,10.0.0.62/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dusseldorf[FastEthernet0/1],,True,True,['10.0.0.47/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Cologne""",,[],,,,,1500,,,,10.0.0.47/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dusseldorf[FastEthernet1/0],,True,True,['10.0.0.60/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Essen""",,[],,,,,1500,,,,10.0.0.60/31,10.0.0.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dusseldorf[FastEthernet1/1],,True,True,['10.0.0.64/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Neuss""",,[],,,,,1500,,,,10.0.0.64/31,10.0.0.64/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dusseldorf[FastEthernet2/0],,True,True,['10.0.0.66/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Wuppertal""",,[],,,,,1500,,,,10.0.0.66/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
eindhoven[FastEthernet0/0],,True,True,['10.0.0.130/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To DenTTBosch""",,[],,,,,1500,,,,10.0.0.130/31,10.0.0.130/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
erding[FastEthernet0/0],,True,True,['10.0.0.28/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Munich""",,[],,,,,1500,,,,10.0.0.28/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
essen[FastEthernet0/0],,True,True,['10.0.1.85/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dortmund""",,[],,,,,1500,,,,10.0.1.85/31,10.0.1.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
essen[FastEthernet0/1],,True,True,['10.0.0.61/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Dusseldorf""",,[],,,,,1500,,,,10.0.0.61/31,10.0.0.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
essen[FastEthernet1/0],,True,True,['10.0.0.151/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Hamburg""",,[],,,,,1500,,,,10.0.0.151/31,10.0.0.150/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
