Interface,Access_VLAN,Active,Admin_Up,All_Prefixes,Allowed_VLANs,Auto_State_VLAN,Bandwidth,Blacklisted,Channel_Group,Channel_Group_Members,DHCP_Relay_Addresses,Declared_Names,Description,Encapsulation_VLAN,HSRP_Groups,HSRP_Version,Inactive_Reason,Incoming_Filter_Name,MLAG_ID,MTU,Native_VLAN,Outgoing_Filter_Name,PBR_Policy_Name,Primary_Address,Primary_Network,Proxy_ARP,Rip_Enabled,Rip_Passive,Spanning_Tree_Portfast,Speed,Switchport,Switchport_Mode,Switchport_Trunk_Encapsulation,VRF,VRRP_Groups,Zone_Name
hibuttdrammen[FastEthernet0/1],,True,True,['10.0.0.39/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiBUTTKongsberg""",,[],,,,,1500,,,,10.0.0.39/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hibuttdrammen[FastEthernet1/0],,True,True,['10.0.0.44/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To HiTTTBo""",,[],,,,,1500,,,,10.0.0.44/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hibuttdrammen[FastEthernet1/1],,True,True,['10.0.0.29/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To UiOTTStTTOlavsplassTT5""",,[],,,,,1500,,,,10.0.0.29/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hibutthonefoss[FastEthernet0/0],,True,True,['10.0.0.48/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiAKTTKjeller""",,[],,,,,1500,,,,10.0.0.48/31,10.0.0.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hibutthonefoss[FastEthernet0/1],,True,True,['10.0.0.41/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiBUTTKongsberg""",,[],,,,,1500,,,,10.0.0.41/31,10.0.0.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hibuttkongsberg[FastEthernet0/0],,True,True,['10.0.0.38/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiBUTTDrammen""",,[],,,,,1500,,,,10.0.0.38/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hibuttkongsberg[FastEthernet0/1],,True,True,['10.0.0.40/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiBuTTHonefoss""",,[],,,,,1500,,,,10.0.0.40/31,10.0.0.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttalta[FastEthernet0/0],,True,True,['10.0.0.153/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiFTTHammerfest""",,[],,,,,1500,,,,10.0.0.153/31,10.0.0.152/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttalta[FastEthernet0/1],,True,True,['10.0.0.137/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To SA_SHTTKautokeino""",,[],,,,,1500,,,,10.0.0.137/31,10.0.0.136/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttalta[FastEthernet1/0],,True,True,['10.0.0.157/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To UiToID43""",,[],,,,,1500,,,,10.0.0.157/31,10.0.0.156/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiftthammerfest[FastEthernet0/0],,True,True,['10.0.0.152/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiFTTAlta""",,[],,,,,1500,,,,10.0.0.152/31,10.0.0.152/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiftthammerfest[FastEthernet0/1],,True,True,['10.0.0.154/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiFTTVadso""",,[],,,,,1500,,,,10.0.0.154/31,10.0.0.154/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiftthammerfest[FastEthernet1/0],,True,True,['10.0.0.89/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To UiTo""",,[],,,,,1500,,,,10.0.0.89/31,10.0.0.88/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttkirkenes[FastEthernet0/0],,True,True,['10.0.0.138/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiFTTVadso""",,[],,,,,1500,,,,10.0.0.138/31,10.0.0.138/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttkirkenes[FastEthernet0/1],,True,True,['10.0.0.87/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiToTTKarasjok""",,[],,,,,1500,,,,10.0.0.87/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttvadso[FastEthernet0/0],,True,True,['10.0.0.155/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiFTTHammerfest""",,[],,,,,1500,,,,10.0.0.155/31,10.0.0.154/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hifttvadso[FastEthernet0/1],,True,True,['10.0.0.139/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiFTTKirkenes""",,[],,,,,1500,,,,10.0.0.139/31,10.0.0.138/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
higttgjovik[FastEthernet0/0],,True,True,['10.0.0.26/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiLTTLillehammer""",,[],,,,,1500,,,,10.0.0.26/31,10.0.0.26/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
higttgjovik[FastEthernet0/1],,True,True,['10.0.0.24/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiOTTStTTOlavsplassTT5""",,[],,,,,1500,,,,10.0.0.24/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hihttharstad[FastEthernet0/0],,True,True,['10.0.0.82/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HBOTTBodo""",,[],,,,,1500,,,,10.0.0.82/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hihttharstad[FastEthernet0/1],,True,True,['10.0.0.73/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiNTTNarvik""",,[],,,,,1500,,,,10.0.0.73/31,10.0.0.72/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hihttharstad[FastEthernet1/0],,True,True,['10.0.0.78/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To UNISTTSvalbard""",,[],,,,,1500,,,,10.0.0.78/31,10.0.0.78/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hihttharstad[FastEthernet1/1],,True,True,['10.0.0.80/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To UiToID43""",,[],,,,,1500,,,,10.0.0.80/31,10.0.0.80/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hilttlillehammer[FastEthernet0/0],,True,True,['10.0.0.181/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HHTTHamar""",,[],,,,,1500,,,,10.0.0.181/31,10.0.0.180/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hilttlillehammer[FastEthernet0/1],,True,True,['10.0.0.27/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiGTTGjovik""",,[],,,,,1500,,,,10.0.0.27/31,10.0.0.26/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinettmottittrana[FastEthernet0/0],,True,True,['10.0.0.55/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NBTTMoTTiTTRana""",,[],,,,,1500,,,,10.0.0.55/31,10.0.0.54/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinettnesna[FastEthernet0/0],,True,True,['10.0.0.62/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiNeTTSandnesjoen""",,[],,,,,1500,,,,10.0.0.62/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinettnesna[FastEthernet0/1],,True,True,['10.0.0.57/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NBTTMoTTiTTRana""",,[],,,,,1500,,,,10.0.0.57/31,10.0.0.56/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinettsandnesjoen[FastEthernet0/0],,True,True,['10.0.0.126/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HBOTTBodo""",,[],,,,,1500,,,,10.0.0.126/31,10.0.0.126/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinettsandnesjoen[FastEthernet0/1],,True,True,['10.0.0.63/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiNeTTNesna""",,[],,,,,1500,,,,10.0.0.63/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinettsandnesjoen[FastEthernet1/0],,True,True,['10.0.0.124/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NTNUTTHovedbygget""",,[],,,,,1500,,,,10.0.0.124/31,10.0.0.124/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hingttstjordal[FastEthernet0/0],,True,True,['10.0.0.142/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiNTTTLevanger""",,[],,,,,1500,,,,10.0.0.142/31,10.0.0.142/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hingttstjordal[FastEthernet0/1],,True,True,['10.0.0.144/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NTNUTTRealfagbygget""",,[],,,,,1500,,,,10.0.0.144/31,10.0.0.144/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hingttstjordal[FastEthernet1/0],,True,True,['10.0.0.146/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To PeerHingTTStjordal_0""",,[],,,,,1500,,,,10.0.0.146/31,10.0.0.146/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinttnarvik[FastEthernet0/0],,True,True,['10.0.0.74/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HBOTTBodo""",,[],,,,,1500,,,,10.0.0.74/31,10.0.0.74/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinttnarvik[FastEthernet0/1],,True,True,['10.0.0.72/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiHTTHarstad""",,[],,,,,1500,,,,10.0.0.72/31,10.0.0.72/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinttnarvik[FastEthernet1/0],,True,True,['10.0.0.70/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NTNUTTHovedbygget""",,[],,,,,1500,,,,10.0.0.70/31,10.0.0.70/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinttnarvik[FastEthernet1/1],,True,True,['10.0.0.68/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Stockholm""",,[],,,,,1500,,,,10.0.0.68/31,10.0.0.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hinttnarvik[FastEthernet2/0],,True,True,['10.0.0.76/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To UiTo""",,[],,,,,1500,,,,10.0.0.76/31,10.0.0.76/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttlevanger[FastEthernet0/0],,True,True,['10.0.0.129/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiNTTTSteinkjer""",,[],,,,,1500,,,,10.0.0.129/31,10.0.0.128/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttlevanger[FastEthernet0/1],,True,True,['10.0.0.143/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HingTTStjordal""",,[],,,,,1500,,,,10.0.0.143/31,10.0.0.142/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttnamsos[FastEthernet0/0],,True,True,['10.0.0.131/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiNTTTSteinkjer""",,[],,,,,1500,,,,10.0.0.131/31,10.0.0.130/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttnamsos[FastEthernet0/1],,True,True,['10.0.0.53/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NBTTMoTTiTTRana""",,[],,,,,1500,,,,10.0.0.53/31,10.0.0.52/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttsteinkjer[FastEthernet0/0],,True,True,['10.0.0.128/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiNTTTLevanger""",,[],,,,,1500,,,,10.0.0.128/31,10.0.0.128/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttsteinkjer[FastEthernet0/1],,True,True,['10.0.0.130/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiNTTTNamsos""",,[],,,,,1500,,,,10.0.0.130/31,10.0.0.130/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hintttsteinkjer[FastEthernet1/0],,True,True,['10.0.0.132/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To NTNUTTHovedbygget""",,[],,,,,1500,,,,10.0.0.132/31,10.0.0.132/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiottfredrikstad[FastEthernet0/0],,True,True,['10.0.0.65/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HVETTBorre""",,[],,,,,1500,,,,10.0.0.65/31,10.0.0.64/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiottfredrikstad[FastEthernet0/1],,True,True,['10.0.0.165/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiOTTHalden""",,[],,,,,1500,,,,10.0.0.165/31,10.0.0.164/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiottfredrikstad[FastEthernet1/0],,True,True,['10.0.0.167/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To UMBTTAs""",,[],,,,,1500,,,,10.0.0.167/31,10.0.0.166/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiotthalden[FastEthernet0/0],,True,True,['10.0.0.164/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiOTTFredrikstad""",,[],,,,,1500,,,,10.0.0.164/31,10.0.0.164/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hiotthalden[FastEthernet0/1],,True,True,['10.0.0.19/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiOID1""",,[],,,,,1500,,,,10.0.0.19/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttbo[FastEthernet0/0],,True,True,['10.0.0.45/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiBUTTDrammen""",,[],,,,,1500,,,,10.0.0.45/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttbo[FastEthernet0/1],,True,True,['10.0.0.172/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HiTTTNotodden""",,[],,,,,1500,,,,10.0.0.172/31,10.0.0.172/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttbo[FastEthernet1/0],,True,True,['10.0.0.171/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To HiTTTPorsgrunn""",,[],,,,,1500,,,,10.0.0.171/31,10.0.0.170/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttbo[FastEthernet1/1],,True,True,['10.0.0.169/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To HitTTRauland""",,[],,,,,1500,,,,10.0.0.169/31,10.0.0.168/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttbo[FastEthernet2/0],,True,True,['10.0.0.9/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To UiO""",,[],,,,,1500,,,,10.0.0.9/31,10.0.0.8/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttnotodden[FastEthernet0/0],,True,True,['10.0.0.173/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiTTTBo""",,[],,,,,1500,,,,10.0.0.173/31,10.0.0.172/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttporsgrunn[FastEthernet0/0],,True,True,['10.0.0.170/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiTTTBo""",,[],,,,,1500,,,,10.0.0.170/31,10.0.0.170/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttporsgrunn[FastEthernet0/1],,True,True,['10.0.0.163/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiATTGrimstad""",,[],,,,,1500,,,,10.0.0.163/31,10.0.0.162/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hitttrauland[FastEthernet0/0],,True,True,['10.0.0.168/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiTTTBo""",,[],,,,,1500,,,,10.0.0.168/31,10.0.0.168/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsfttforde[FastEthernet0/0],,True,True,['10.0.0.122/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HSFTTSandane""",,[],,,,,1500,,,,10.0.0.122/31,10.0.0.122/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsfttforde[FastEthernet0/1],,True,True,['10.0.0.121/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To HSFTTSongdal""",,[],,,,,1500,,,,10.0.0.121/31,10.0.0.120/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsfttforde[FastEthernet1/0],,True,True,['10.0.0.101/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To HVOTTVolda""",,[],,,,,1500,,,,10.0.0.101/31,10.0.0.100/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsfttsandane[FastEthernet0/0],,True,True,['10.0.0.123/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HSFTTForde""",,[],,,,,1500,,,,10.0.0.123/31,10.0.0.122/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsfttsongdal[FastEthernet0/0],,True,True,['10.0.0.120/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HSFTTForde""",,[],,,,,1500,,,,10.0.0.120/31,10.0.0.120/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsfttsongdal[FastEthernet0/1],,True,True,['10.0.0.117/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiBTTHoyteklogibygget""",,[],,,,,1500,,,,10.0.0.117/31,10.0.0.116/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hshtthaugesund[FastEthernet0/0],,True,True,['10.0.0.110/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HSHTTStord""",,[],,,,,1500,,,,10.0.0.110/31,10.0.0.110/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hshtthaugesund[FastEthernet0/1],,True,True,['10.0.0.105/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiSTTStavanger""",,[],,,,,1500,,,,10.0.0.105/31,10.0.0.104/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hshttstord[FastEthernet0/0],,True,True,['10.0.0.111/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HSHTTHaugesund""",,[],,,,,1500,,,,10.0.0.111/31,10.0.0.110/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hshttstord[FastEthernet0/1],,True,True,['10.0.0.112/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To UiBTTHoyteklogibygget""",,[],,,,,1500,,,,10.0.0.112/31,10.0.0.112/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
hsmttkristiansun[FastEthernet0/0],,True,True,['10.0.0.149/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HSMTTMolde""",,[],,,,,1500,,,,10.0.0.149/31,10.0.0.148/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
