sample_id,source,destination,sla,satisfied,min_bw_top_paths,max_bw_top_paths,unsatisfied_links
26,Postojna,Murskattsobota,93.0,False,[33.0],[195.0],Radenci-Murskattsobota(33.0)
27,Rogasjattslatina,Divaca,43.0,False,[],[],
28,Trbovlje,Bled,72.0,False,[52.0],[99.0],Trbovlje-Ljubljana(52.0)
29,Sezana,Ormoz,37.0,False,[],[],
30,Portoroz,Murskattsobota,85.0,False,[],[],
31,Jesenice,Velenje,40.0,False,[26.0],[146.0],Kranj-Ljubljana(26.0)
32,Izola,Kovevje,91.0,False,[46.0],[91.0],Koper-Ljubljana(50.1); Ljubljana-Kovevje(46.0)
33,Koper,Sezana,97.0,False,[32.4],[199.0],Koper-Divaca(32.4); Divaca-Senozece(48.5)
34,Tolmin,Senozece,67.0,True,[132.0],[167.0],
35,Novattgorica,Divaca,89.0,False,[70.0],[187.0],Novattgorica-Ajdovscina(70.0)
36,Ajdovscina,Kovevje,80.0,False,[],[],
37,Sezana,Trbovlje,71.0,True,[103.0],[228.0],
38,Ajdovscina,Bled,56.0,False,[48.0],[125.0],Tolmin-Bled(48.0)
39,Velenje,Kovevje,72.0,False,[49.0],[179.8],Velenje-Celje(49.0)
40,Peercelje_0,Gornjattradgona,67.0,False,[52.0],[178.0],Peercelje_0-Celje(52.0)
41,Ajdovscina,Bled,65.0,False,[27.3],[101.4],Novattgorica-Tolmin(45.5); Tolmin-Bled(27.3)
42,Jesenice,Novattgorica,58.0,False,[26.1],[79.5],Ljubljana-Novattgorica(26.1)
43,Ljubljana,Portoroz,85.0,True,[86.1],[138.2],
44,Kovevje,Murskattsobota,46.0,True,[46.0],[159.8],
45,Trbovlje,Jesenice,74.0,False,[],[],
46,Ljubljana,Divaca,55.0,False,[],[],
47,Ormoz,Novottmesto,100.0,False,[35.0],[168.5],Ptuj-Rogasjattslatina(65.0); Krsko-Novottmesto(35.0)
48,Peercelje_0,Senozece,45.0,True,[65.8],[198.0],
49,Maribor,Jesenice,41.0,False,[],[],
50,Peercelje_0,Koper,45.0,True,[87.0],[177.8],
51,Ormoz,Ravnettnattkoroskem,33.0,False,[18.6],[232.3],Velenje-Dravograd(18.6)
52,Rogasjattslatina,Izola,89.0,False,[38.0],[183.0],Rogasjattslatina-Ptuj(70.0); Ptuj-Maribor(38.0)
53,Tolmin,Rogasjattslatina,35.0,True,[60.0],[194.8],
54,Velenje,Portoroz,43.0,True,[56.9],[178.2],
55,Slovenskattbistrica,Trbovlje,96.0,False,[33.6],[175.0],Lasko-Trbovlje(33.6)
56,Trbovlje,Sezana,60.0,False,[],[],
57,Ravnettnattkoroskem,Lasko,97.0,False,[28.8],[154.0],Ravnettnattkoroskem-Dravograd(58.0); Dravograd-Maribor(38.8); Ljubljana-Lasko(28.8)
58,Gornjattradgona,Tolmin,31.0,True,[31.0],[203.1],
59,Jesenice,Kovevje,96.0,True,[96.0],[195.0],
60,Kovevje,Senozece,81.0,True,[106.4],[187.0],
61,Peercelje_0,Kovevje,94.0,False,[42.3],[250.3],Peercelje_0-Celje(50.0); Celje-Kamnik(42.3); Kamnik-Ljubljana(85.3)
62,Celje,Ormoz,88.0,True,[104.0],[145.0],
63,Kranj,Sezana,85.0,True,[85.0],[277.0],
64,Portoroz,Ravnettnattkoroskem,71.0,False,[],[],
65,Slovenskattbistrica,Kovevje,45.0,False,[],[],
66,Novattgorica,Gornjattradgona,43.0,True,[89.0],[171.7],
67,Peercelje_0,Trbovlje,51.0,False,[],[],
68,Portoroz,Bled,47.0,False,[],[],
69,Celje,Ajdovscina,92.0,False,[],[],
70,Murskattsobota,Senozece,36.0,True,[95.8],[175.0],
71,Gornjattradgona,Peercelje_0,64.0,False,[10.5],[155.0],Maribor-Lasko(10.5); Lasko-Celje(41.5)
72,Ravnettnattkoroskem,Radenci,60.0,True,[127.0],[182.8],
73,Lasko,Krsko,77.0,True,[82.0],[227.0],
74,Celje,Ljutomer,52.0,True,[69.5],[178.0],
75,Jesenice,Lasko,92.0,False,[35.2],[207.8],Maribor-Lasko(35.2)
76,Slovenjttgradec,Lasko,47.0,False,[],[],
77,Peercelje_0,Kranj,79.0,False,[],[],
78,Postojna,Velenje,55.0,False,[],[],
79,Slovenjttgradec,Koper,33.0,False,[],[],
80,Kamnik,Rogasjattslatina,78.0,False,[46.8],[201.3],Maribor-Ptuj(46.8); Ptuj-Rogasjattslatina(57.0)
81,Kovevje,Divaca,82.0,True,[82.0],[150.8],
82,Trbovlje,Murskattsobota,74.0,False,[],[],
83,Ravnettnattkoroskem,Bled,40.0,False,[31.0],[177.6],Ravnettnattkoroskem-Dravograd(31.0)
84,Ormoz,Trbovlje,34.0,False,[10.2],[166.8],Ljubljana-Trbovlje(10.2)
85,Peercelje_0,Postojna,72.0,False,[52.0],[187.0],Peercelje_0-Celje(52.0)
86,Kamnik,Dravograd,81.0,False,[39.0],[152.0],Celje-Velenje(58.2); Velenje-Dravograd(39.0)
87,Izola,Lasko,56.0,False,[19.6],[121.0],Koper-Ljubljana(19.6)
88,Kranj,Peercelje_0,38.0,True,[44.9],[210.0],
89,Gornjattradgona,Velenje,41.0,False,[12.3],[41.0],Maribor-Dravograd(14.0); Dravograd-Velenje(12.3)
90,Portoroz,Sezana,68.0,True,[98.0],[186.0],
91,Jesenice,Trbovlje,43.0,True,[130.0],[215.3],
92,Slovenskattbistrica,Ormoz,64.0,False,[],[],
93,Bled,Portoroz,99.0,False,[],[],
94,Koper,Dravograd,30.0,True,[142.0],[218.5],
95,Maribor,Bled,36.0,True,[71.0],[226.2],
96,Kranj,Peercelje_0,73.0,True,[168.0],[178.4],
97,Slovenjttgradec,Novottmesto,64.0,False,[36.0],[174.0],Slovenjttgradec-Dravograd(50.0); Ljubljana-Kovevje(36.0)
98,Slovenjttgradec,Ajdovscina,46.0,False,[10.8],[178.2],Slovenjttgradec-Dravograd(10.8); Novattgorica-Ajdovscina(45.7)
99,Izola,Jesenice,70.0,False,[],[],
100,Kamnik,Radenci,72.0,True,[107.4],[192.0],
101,Sezana,Jesenice,69.0,False,[60.0],[187.0],Sezana-Senozece(60.0); Senozece-Postojna(60.0); Kranj-Jesenice(63.0)
102,Novottmesto,Lasko,45.0,True,[69.0],[183.0],
103,Velenje,Rogasjattslatina,56.0,False,[],[],
104,Ormoz,Dravograd,78.0,False,[49.8],[236.0],Maribor-Dravograd(49.8)
105,Ptuj,Novattgorica,32.0,True,[169.0],[197.0],
106,Gornjattradgona,Postojna,75.0,False,[66.5],[199.0],Maribor-Ljubljana(66.5)
107,Jesenice,Ljutomer,96.0,False,[],[],
108,Portoroz,Kranj,40.0,False,[34.0],[176.0],Portoroz-Divaca(34.0)
109,Bled,Kovevje,88.0,False,[80.6],[200.0],Kranj-Ljubljana(80.6)
110,Jesenice,Velenje,30.0,False,[21.0],[209.0],Celje-Velenje(21.0)
111,Izola,Tolmin,71.0,False,[30.0],[71.0],Koper-Kranj(39.1); Kranj-Bled(30.0); Bled-Tolmin(39.1)
112,Jesenice,Tolmin,61.0,False,[36.6],[140.6],Novattgorica-Tolmin(36.6)
113,Ravnettnattkoroskem,Ljubljana,56.0,False,[],[],
114,Ajdovscina,Sezana,81.0,True,[81.0],[111.0],
115,Kamnik,Portoroz,35.0,True,[35.0],[185.0],
116,Peercelje_0,Kranj,32.0,True,[41.1],[163.0],
117,Rogasjattslatina,Senozece,32.0,False,[32.0],[301.8],
118,Kranj,Peercelje_0,81.0,False,[53.8],[140.8],Ljubljana-Kamnik(53.8)
119,Trbovlje,Ormoz,51.0,False,[38.0],[123.0],Lasko-Maribor(38.0)
120,Kamnik,Tolmin,96.0,False,[57.6],[150.6],Novattgorica-Tolmin(57.6)
121,Peercelje_0,Slovenjttgradec,61.0,False,[],[],
122,Senozece,Krsko,48.0,False,[39.0],[185.0],Senozece-Postojna(44.2); Ptuj-Rogasjattslatina(43.0); Rogasjattslatina-Krsko(39.0)
123,Ptuj,Trbovlje,46.0,True,[46.0],[197.0],
124,Portoroz,Postojna,80.0,False,[],[],
125,Ravnettnattkoroskem,Radenci,40.0,True,[52.4],[187.8],
126,Dravograd,Ajdovscina,49.0,False,[43.5],[197.0],Novattgorica-Ajdovscina(43.5)
127,Divaca,Dravograd,43.0,True,[100.5],[236.0],
128,Koper,Sezana,84.0,False,[29.4],[191.0],Divaca-Senozece(29.4)
129,Gornjattradgona,Novottmesto,85.0,True,[85.0],[196.0],
