sample_id,source,destination,sla,satisfied,min_bw_top_paths,max_bw_top_paths,unsatisfied_links
25,Sa_shttkautokeino,Unisttsvalbard,46.800000000000004,False,[18.7],[164.6],Uitoid43-Hihttharstad(18.7)
26,Hibuttdrammen,Uibttbt,34.45,True,[206.0],[257.0],
27,Hinettnesna,Higttgjovik,30.55,False,[],[],
28,Hifttalta,Hsmttkristiansun,62.400000000000006,False,[38.0],[190.0],Ntnuttrealfagbygget-Uninettttteknobyen(38.4); Uninettttteknobyen-Hsmttkristiansun(38.0)
29,Nordunetttstockholm,Hhtttynset,61.75,True,[126.8],[300.8],
30,Ntnutthovedbygget,Hbottmottittrana,48.1,False,[],[],
31,Hshttstord,Nbttmottittrana,53.95,True,[249.0],[477.0],
32,Hibuttkongsberg,Hintttnamsos,60.45,False,[],[],
33,Hihttharstad,Uninettttteknobyen,33.15,True,[153.0],[216.0],
34,Uibttbt,Hifttkirkenes,19.5,False,[],[],
35,Hinettsandnesjoen,Uitottkarasjok,30.55,False,[28.2],[176.0],Sa_shttkautokeino-Uitottkarasjok(28.2)
36,Uibtthoyteklogibygget,Hiottfredrikstad,24.7,True,[112.8],[183.0],
37,Peerhingttstjordal_0,Unikttkjeller,52.65,False,[],[],
38,Hbottbodo,Hilttlillehammer,36.4,True,[197.4],[369.5],
39,Vethsttsandnes,Nordunetttstockholmid58,53.300000000000004,False,[],[],
40,Hhttelverum,Hiotthalden,34.45,False,[],[],
41,Hvettborre,Uibttbt,55.25,False,[],[],
42,Sa_shttkautokeino,Hsmttmolde,63.7,False,[],[],
43,Umbttas,Uiottstttolavsplasstt5,27.3,False,[],[],
44,Hiotthalden,Hinettnesna,27.3,False,[],[],
45,Hshttstord,Hinettsandnesjoen,43.550000000000004,False,[13.2],[171.0],Hinttnarvik-Hbottbodo(13.2)
46,Hintttlevanger,Nordunetttstockholmid58,49.4,False,[],[],
47,Hshttstord,Uioid1,28.6,True,[44.0],[96.6],
48,Hsfttsandane,Hshtthaugesund,24.7,False,[],[],
49,Hiotthalden,Hvettlarvik,63.7,False,[],[],
50,Hinettmottittrana,Uibttbt,35.1,True,[120.0],[200.0],
51,Hvottvolda,Unikttkjeller,22.75,True,[35.0],[176.0],
52,Hvottvolda,Hiakttkjeller,21.45,False,[],[],
53,Higttgjovik,Uitottkarasjok,33.800000000000004,True,[52.0],[195.0],
54,Uisttstavanger,Hhtthamar,22.75,False,[12.2],[128.0],Uibttbt-Uio(12.2); Hhttelverum-Hhtthamar(12.2)
55,Hihttharstad,Hsfttsandane,19.5,True,[54.0],[258.0],
56,Hibuttkongsberg,Hsfttsandane,42.25,True,[64.0],[216.4],
57,Hsfttsongdal,Hhttevenstad,24.05,True,[37.0],[193.0],
58,Hifttalta,Uiattkristiansand,57.2,False,[],[],
59,Hitttrauland,Vethsttsandnes,63.7,False,[],[],
60,Vethsttsandnes,Hilttlillehammer,52.65,False,[],[],
61,Peerhingttstjordal_0,Hiotthalden,57.85,False,[],[],
62,Hintttnamsos,Sa_shttkautokeino,62.400000000000006,True,[70.0],[180.0],
63,Hhttelverum,Uisttstavanger,56.550000000000004,True,[235.0],[312.4],
64,Nyalesund,Uiattgrimstad,53.95,True,[208.0],[507.2],
65,Vethsttsandnes,Hhttkongsvinger,46.800000000000004,False,[],[],
66,Peerhingttstjordal_0,Hihttharstad,52.0,False,[32.0],[147.0],Hingttstjordal-Ntnuttrealfagbygget(32.0); Ntnutthovedbygget-Hinttnarvik(47.1)
67,Hinettmottittrana,Hvottvolda,36.4,True,[106.0],[181.0],
68,Hsmttkristiansun,Hifttkirkenes,34.45,True,[51.3],[242.7],
69,Nordunetttstockholmid58,Uito,53.300000000000004,False,[19.2],[232.6],Uiottstttolavsplasstt5-Ntnutthovedbygget(19.2)
70,Nordunetttstockholmid58,Hifttkirkenes,19.5,False,[],[],
71,Hibuttdrammen,Hintttsteinkjer,24.05,False,[],[],
72,Peerhingttstjordal_0,Hintttsteinkjer,59.15,False,[],[],
73,Hhtthamar,Hsmttkristiansun,44.85,False,[],[],
74,Uito,Nordunetttkobenhavn,37.050000000000004,False,[],[],
75,Uisttstavanger,Hhttkongsvinger,46.15,False,[],[],
76,Hinettsandnesjoen,Hbottmottittrana,44.2,False,[22.8],[135.0],Hinettsandnesjoen-Hbottbodo(22.8)
77,Unisttsvalbard,Hinettmottittrana,33.800000000000004,True,[38.0],[211.0],
78,Hitttrauland,Nordunetttkobenhavn,29.25,True,[118.0],[147.9],
79,Hsmttmolde,Hsfttsandane,30.55,False,[],[],
80,Nbttmottittrana,Hsmttmolde,20.150000000000002,True,[72.4],[251.0],
81,Hvettborre,Nbttmottittrana,31.200000000000003,False,[15.7],[189.0],Uiottstttolavsplasstt5-Ntnutthovedbygget(15.7)
82,Uitoid43,Hhttevenstad,24.05,False,[],[],
83,Nordunetttkobenhavn,Sa_shttkautokeino,48.1,True,[222.0],[373.0],
84,Hingttstjordal,Uisttstavanger,25.35,True,[39.0],[204.1],
85,Hitttnotodden,Uitoid43,21.45,False,[11.5],[171.0],Uio-Uioid1(11.5)
86,Sa_shttkautokeino,Uninettttteknobyen,29.25,False,[],[],
87,Hinettnesna,Hvettborre,32.5,True,[110.0],[228.2],
88,Higttgjovik,Stockholm,24.7,False,[],[],
89,Hintttsteinkjer,Hitttporsgrunn,37.7,True,[132.0],[247.4],
90,Sa_shttkautokeino,Uibtthoyteklogibygget,25.35,True,[25.4],[368.0],
91,Hingttstjordal,Uito,41.6,True,[44.0],[140.5],
92,Uioid1,Hvettlarvik,31.200000000000003,True,[48.0],[220.6],
93,Uninettttteknobyen,Vethsttsandnes,45.5,True,[109.0],[262.0],
94,Nyalesund,Hiotthalden,60.45,True,[279.0],[386.0],
95,Ntnuttrealfagbygget,Peerhingttstjordal_0,52.65,True,[226.0],[243.0],
96,Hibuttkongsberg,Hsfttsandane,38.35,True,[111.0],[184.5],
97,Hsfttsandane,Hiottfredrikstad,44.85,False,[],[],
98,Hsmttkristiansun,Uiattgrimstad,35.75,True,[108.5],[256.0],
99,Hinttnarvik,Hifttalta,27.3,True,[69.1],[242.0],
100,Uibtthoyteklogibygget,Peerhingttstjordal_0,45.5,False,[19.5],[122.0],Ntnutthovedbygget-Hintttsteinkjer(19.5); Hintttsteinkjer-Hintttlevanger(19.5)
101,Sa_shttkautokeino,Nordunetttstockholm,37.7,False,[],[],
102,Uitoid43,Uibttbt,56.550000000000004,False,[],[],
103,Hilttlillehammer,Hintttlevanger,57.85,False,[],[],
104,Uiattgrimstad,Hifttalta,24.7,True,[50.7],[214.0],
105,Stockholm,Hingttstjordal,48.75,False,[9.0],[188.0],Uioid1-Ntnuttrealfagbygget(9.0)
106,Peerhingttstjordal_0,Hitttnotodden,29.900000000000002,False,[],[],
107,Uisttstavanger,Hiakttkjeller,54.6,False,[38.0],[120.2],Hibuttkongsberg-Hibutthonefoss(38.0); Hibutthonefoss-Hiakttkjeller(38.0)
108,Hinttnarvik,Hhttrena,55.9,False,[38.7],[199.2],Hhttevenstad-Hhttrena(38.7)
109,Uio,Ntnutthovedbygget,23.400000000000002,True,[108.0],[207.2],
110,Peerhingttstjordal_0,Hiattalesund,27.95,False,[],[],
111,Uitottkarasjok,Uitoid43,22.1,True,[161.0],[226.0],
112,Hhtttynset,Hinettsandnesjoen,42.9,True,[52.0],[156.0],
113,Hhttkongsvinger,Hifttalta,49.4,True,[74.0],[198.0],
114,Unikttkjeller,Nordunetttkobenhavn,25.35,False,[],[],
115,Hbottmottittrana,Hiotthalden,21.45,True,[33.0],[119.7],
116,Hsfttsandane,Uitoid43,52.0,True,[112.0],[258.0],
117,Hhtttynset,Hsfttforde,28.6,False,[],[],
118,Umbttas,Ntnuttrealfagbygget,56.550000000000004,True,[225.0],[298.3],
119,Hintttnamsos,Hshttstord,24.7,False,[],[],
120,Hbottmottittrana,Uiattgrimstad,49.4,False,[],[],
121,Hvottvolda,Uioid1,20.8,True,[120.0],[306.2],
122,Vethsttsandnes,Uioid1,35.75,True,[36.3],[195.0],
123,Uisttstavanger,Hibuttdrammen,30.55,False,[19.8],[164.0],Uibttbt-Uio(19.8); Hhtthamar-Hilttlillehammer(28.0)
124,Hsmttmolde,Hibutthonefoss,43.550000000000004,False,[],[],
125,Uiattkristiansand,Nordunetttstockholmid58,42.25,True,[156.0],[248.0],
126,Hsfttforde,Hsmttkristiansun,32.5,True,[129.4],[166.2],
127,Ntnuttrealfagbygget,Uiottstttolavsplasstt5,48.75,True,[203.0],[345.0],
128,Hiotthalden,Hsfttsongdal,23.400000000000002,True,[82.0],[132.0],
129,Hihttharstad,Hvettborre,42.9,True,[131.1],[193.4],
