sample_id,source,destination,sla,satisfied,min_bw_top_paths,max_bw_top_paths
118,Ostend,Reading,98.0,False,[],
119,Novara,Padova,82.0,False,[],
120,Bern,Boston,78.0,False,[38.0],
121,NewTTYork,Evere,66.0,False,[],
122,Poitiers,Rouen,88.0,False,[44.0],
123,Esslingen,Bologna,68.0,False,[34.0],
124,Madrid,Brussels,88.0,False,[],
125,Toulouse,Sintra,168.0,False,[46.0],
126,Piacenza,Lucerne,68.0,False,[49.0],
127,Como,Brescia,78.0,False,[33.0],
128,Schaffhausen,Rouen,80.0,False,[40.0],
129,Bern,Esslingen,128.0,False,[33.0],
