sample_id,source,destination,sla,satisfied,min_bw_top_paths,max_bw_top_paths,unsatisfied_links
37,PeerVadosta_1,Willacoochee,94.0,True,[129.0],[194.0],
38,PeerVadosta_1,Waycross,174.0,True,[174.55],[233.55],
39,Warwick,Metter,78.0,True,[94.15],[214.15],
40,PeerVadosta_1,Warwick,64.0,True,[134.4],[215.2],
41,Tifton,Douglas,130.0,True,[206.25],[239.25],
42,Willacoochee,PeerVadosta_1,68.0,True,[112.9],[228.9],
43,Waycross,Warwick,64.0,True,[86.2],[219.2],
44,Douglas,Metter,106.0,True,[128.05],[244.05],
45,Vadosta,Hawkinsville,128.0,False,[101.4],[247.4],Vadosta-Omega(101.4)
46,Metter,Omega,108.0,True,[198.0],[198.0],
47,PeerVadosta_1,Douglas,62.0,True,[155.0],[200.0],
48,Macon,Willacoochee,106.0,True,[220.05],[245.05],
49,Macon,Adel,82.0,True,[156.65],[227.85],
50,Douglas,Adel,138.0,False,[131.65],[258.65],Tifton-Adel(131.7)
51,Warwick,PeerVadosta_1,166.0,False,[124.55],[269.55],Omega-Vadosta(144.8); Vadosta-PeerVadosta_1(124.5)
52,PeerVadosta_1,Tifton,136.0,False,[91.5],[159.1],Vadosta-Adel(91.5)
53,Willacoochee,PeerVadosta_1,106.0,True,[115.85],[220.05],
54,PeerVadosta_1,Hawkinsville,66.0,True,[113.05],[225.05],
55,Tifton,Waycross,82.0,False,[75.85],[217.85],Douglas-Waycross(75.8)
56,Willacoochee,Adel,142.0,True,[154.15],[256.35],
57,Leslie,Omega,72.0,True,[205.6],[228.6],
58,PeerVadosta_1,Tifton,168.0,False,[49.7],[211.7],Vadosta-Adel(49.7)
59,Rentz,Leslie,104.0,True,[167.2],[220.2],
60,PeerVadosta_1,Warwick,82.0,True,[207.85],[232.85],
61,Macon,Metter,150.0,False,[97.75],[320.05],Leslie-Hawkinsville(97.8)
62,Waycross,Macon,116.0,True,[161.3],[247.3],
63,PeerVadosta_1,Leslie,96.0,True,[121.15],[222.95],
64,Hawkinsville,Tifton,62.0,False,[205.35],[277.05],
65,Macon,Metter,174.0,False,[115.95],[268.95],Macon-Leslie(116.0); Rentz-Metter(116.0)
66,PeerVadosta_1,Tifton,62.0,True,[82.15],[226.35],
67,PeerVadosta_1,Tifton,124.0,False,[71.0],[213.85],Vadosta-Adel(99.0); Adel-Tifton(71.0)
68,PeerVadosta_1,Willacoochee,102.0,False,[111.35],[269.75],
69,PeerVadosta_1,Waycross,142.0,True,[181.85],[259.35],
70,Adel,Rentz,110.0,True,[189.35],[244.75],
71,Tifton,Waycross,82.0,True,[210.85],[260.45],
72,Tifton,Willacoochee,186.0,False,[273.05],[281.15],
73,Warwick,Macon,134.0,True,[194.95],[243.95],
74,Tifton,PeerVadosta_1,164.0,False,[241.7],[269.7],
75,PeerVadosta_1,Hawkinsville,90.0,True,[219.25],[235.25],
76,PeerVadosta_1,Tifton,102.0,False,[17.8],[268.35],Adel-Tifton(17.8)
77,PeerVadosta_1,Douglas,78.0,True,[174.45],[203.45],
78,Tifton,Macon,74.0,True,[128.35],[231.45],
79,Macon,Rentz,136.0,True,[136.8],[234.8],
80,Tifton,Leslie,144.0,True,[194.2],[260.2],
81,PeerVadosta_1,Rentz,82.0,True,[86.9],[197.9],
82,Warwick,Macon,66.0,False,[61.05],[219.05],Leslie-Macon(61.0)
83,Hawkinsville,Metter,102.0,False,[87.35],[243.35],Rentz-Metter(87.3)
84,Macon,Metter,118.0,False,[115.15],[225.15],Rentz-Metter(115.2)
85,Willacoochee,Adel,160.0,True,[186.0],[253.0],
86,Vadosta,Warwick,176.0,False,[246.8],[271.8],
87,PeerVadosta_1,Tifton,160.0,True,[165.15],[249.15],
88,Metter,Tifton,68.0,False,[62.9],[222.9],Metter-Rentz(62.9)
89,Warwick,Adel,120.0,True,[222.0],[254.8],
90,Waycross,Vadosta,106.0,True,[169.05],[236.05],
91,Metter,Macon,88.0,True,[136.4],[235.4],
92,Waycross,Willacoochee,142.0,True,[190.0],[200.0],
93,Willacoochee,PeerVadosta_1,60.0,True,[143.5],[201.5],
94,Adel,Macon,144.0,False,[158.9],[301.0],
95,Hawkinsville,PeerVadosta_1,172.0,False,[163.0],[197.0],Hawkinsville-Warwick(163.0)
96,PeerVadosta_1,Warwick,72.0,True,[116.3],[177.3],
97,Warwick,Macon,110.0,True,[227.75],[246.75],
98,PeerVadosta_1,Waycross,74.0,False,[68.45],[238.85],Douglas-Waycross(68.5)
99,Macon,Tifton,62.0,False,[36.0],[193.0],Macon-Leslie(36.0)
100,PeerVadosta_1,Tifton,62.0,True,[82.5],[180.55],
101,PeerVadosta_1,Waycross,132.0,False,[92.4],[213.4],Willacoochee-Douglas(92.4)
102,Warwick,Adel,176.0,False,[167.2],[265.8],Omega-Tifton(167.2)
103,PeerVadosta_1,Tifton,110.0,False,[25.2],[211.25],Vadosta-Adel(25.2)
104,Metter,Hawkinsville,80.0,True,[208.0],[220.0],
105,PeerVadosta_1,Tifton,114.0,False,[79.5],[153.0],Vadosta-Adel(79.5); Adel-Tifton(97.7)
106,Waycross,Willacoochee,124.0,True,[133.7],[233.7],
107,Willacoochee,PeerVadosta_1,88.0,True,[161.8],[196.0],
108,PeerVadosta_1,Warwick,134.0,True,[228.95],[254.95],
109,Adel,Douglas,66.0,True,[167.75],[236.35],
110,PeerVadosta_1,Douglas,92.0,True,[155.9],[217.9],
111,Willacoochee,Adel,64.0,True,[154.4],[220.8],
112,PeerVadosta_1,Tifton,62.0,True,[67.4],[206.9],
113,Willacoochee,PeerVadosta_1,102.0,True,[152.85],[243.35],
114,PeerVadosta_1,Tifton,64.0,True,[74.6],[193.6],
115,PeerVadosta_1,Waycross,152.0,False,[147.3],[226.3],Vadosta-Omega(147.3)
116,Douglas,Metter,156.0,False,[99.3],[266.3],Rentz-Metter(99.3)
117,Waycross,Adel,90.0,True,[164.25],[237.25],
118,Douglas,Adel,64.0,True,[162.3],[221.7],
119,PeerVadosta_1,Tifton,122.0,True,[141.85],[234.85],
120,PeerVadosta_1,Douglas,192.0,False,[151.2],[245.9],Vadosta-Omega(151.2)
121,Warwick,Adel,78.0,True,[133.6],[179.0],
122,Waycross,Omega,98.0,True,[166.65],[227.65],
123,PeerVadosta_1,Willacoochee,116.0,True,[170.9],[206.9],
124,PeerVadosta_1,Adel,184.0,True,[204.5],[232.5],
125,PeerVadosta_1,Tifton,112.0,False,[79.8],[166.4],PeerVadosta_1-Vadosta(79.8); Vadosta-Adel(102.0)
126,Willacoochee,Hawkinsville,182.0,True,[182.35],[260.35],
127,Rentz,Macon,138.0,True,[216.65],[255.65],
128,Adel,Metter,76.0,True,[115.3],[232.3],
129,PeerVadosta_1,Tifton,182.0,False,[145.35],[261.35],Vadosta-Adel(145.3); Adel-Tifton(178.9)
