Interface,Access_VLAN,Active,Admin_Up,All_Prefixes,Allowed_VLANs,Auto_State_VLAN,Bandwidth,Blacklisted,Channel_Group,Channel_Group_Members,DHCP_Relay_Addresses,Declared_Names,Description,Encapsulation_VLAN,HSRP_Groups,HSRP_Version,Inactive_Reason,Incoming_Filter_Name,MLAG_ID,MTU,Native_VLAN,Outgoing_Filter_Name,PBR_Policy_Name,Primary_Address,Primary_Network,Proxy_ARP,Rip_Enabled,Rip_Passive,Spanning_Tree_Portfast,Speed,Switchport,Switchport_Mode,Switchport_Trunk_Encapsulation,VRF,VRRP_Groups,Zone_Name
anderson[FastEthernet0/0],,True,True,['10.0.0.82/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Clemson""",,[],,,,,1500,,,,10.0.0.82/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
andrews[FastEthernet0/0],,True,True,['10.0.1.48/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To BrysonTTCity""",,[],,,,,1500,,,,10.0.1.48/31,10.0.1.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
andrews[FastEthernet0/1],,True,True,['10.0.1.19/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Hayesville""",,[],,,,,1500,,,,10.0.1.19/31,10.0.1.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
andrews[FastEthernet1/0],,True,True,['10.0.1.50/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Murphy""",,[],,,,,1500,,,,10.0.1.50/31,10.0.1.50/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ashburn[FastEthernet0/0],,True,True,['10.0.0.194/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Herndon""",,[],,,,,1500,,,,10.0.0.194/31,10.0.0.194/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ashburn[FastEthernet0/1],,True,True,['10.0.0.193/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Warrenton""",,[],,,,,1500,,,,10.0.0.193/31,10.0.0.192/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
asheville[FastEthernet0/0],,True,True,['10.0.0.198/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To GreenvilleID91""",,[],,,,,1500,,,,10.0.0.198/31,10.0.0.198/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
asheville[FastEthernet0/1],,True,True,['10.0.0.196/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Hickory""",,[],,,,,1500,,,,10.0.0.196/31,10.0.0.196/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ashland[FastEthernet0/0],,True,True,['10.0.1.112/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Huntington""",,[],,,,,1500,,,,10.0.1.112/31,10.0.1.112/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
athens[FastEthernet0/0],,True,True,['10.0.0.66/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Atlanta""",,[],,,,,1500,,,,10.0.0.66/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
athens[FastEthernet0/1],,True,True,['10.0.0.64/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Hartwell""",,[],,,,,1500,,,,10.0.0.64/31,10.0.0.64/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
atlanta[FastEthernet0/0],,True,True,['10.0.0.67/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Athens""",,[],,,,,1500,,,,10.0.0.67/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
atlanta[FastEthernet0/1],,True,True,['10.0.0.228/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Birmingham""",,[],,,,,1500,,,,10.0.0.228/31,10.0.0.228/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
atlanta[FastEthernet1/0],,True,True,['10.0.0.205/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Canton""",,[],,,,,1500,,,,10.0.0.205/31,10.0.0.204/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
atlanta[FastEthernet1/1],,True,True,['10.0.0.230/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Columbus""",,[],,,,,1500,,,,10.0.0.230/31,10.0.0.230/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
atlanta[FastEthernet2/0],,True,True,['10.0.0.226/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Macon""",,[],,,,,1500,,,,10.0.0.226/31,10.0.0.226/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
atlanta[FastEthernet2/1],,True,True,['10.0.0.207/31'],,True,100000000.0,False,,[],[],['Fa2/1'],"""To Maretta""",,[],,,,,1500,,,,10.0.0.207/31,10.0.0.206/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
augusta[FastEthernet0/0],,True,True,['10.0.0.31/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Aiken""",,[],,,,,1500,,,,10.0.0.31/31,10.0.0.30/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
augusta[FastEthernet0/1],,True,True,['10.0.0.23/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Columbia""",,[],,,,,1500,,,,10.0.0.23/31,10.0.0.22/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
augusta[FastEthernet1/0],,True,True,['10.0.0.32/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Hartwell""",,[],,,,,1500,,,,10.0.0.32/31,10.0.0.32/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
augusta[FastEthernet1/1],,True,True,['10.0.0.34/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To NodeID86""",,[],,,,,1500,,,,10.0.0.34/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
avonttpark[FastEthernet0/0],,True,True,['10.0.0.119/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To FortTTMyers""",,[],,,,,1500,,,,10.0.0.119/31,10.0.0.118/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
avonttpark[FastEthernet0/1],,True,True,['10.0.0.125/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To WinterTTPark""",,[],,,,,1500,,,,10.0.0.125/31,10.0.0.124/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
baldwin[FastEthernet0/0],,True,True,['10.0.0.111/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Boone""",,[],,,,,1500,,,,10.0.0.111/31,10.0.0.110/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
baldwin[FastEthernet0/1],,True,True,['10.0.0.112/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Sparta""",,[],,,,,1500,,,,10.0.0.112/31,10.0.0.112/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
beaufort[FastEthernet0/0],,True,True,['10.0.0.239/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To HiltonTTHead""",,[],,,,,1500,,,,10.0.0.239/31,10.0.0.238/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
beaufort[FastEthernet0/1],,True,True,['10.0.0.242/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Yemassee""",,[],,,,,1500,,,,10.0.0.242/31,10.0.0.242/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bethune[FastEthernet0/0],,True,True,['10.0.1.45/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Florence""",,[],,,,,1500,,,,10.0.1.45/31,10.0.1.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bethune[FastEthernet0/1],,True,True,['10.0.1.33/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Kershaw""",,[],,,,,1500,,,,10.0.1.33/31,10.0.1.32/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
birmingham[FastEthernet0/0],,True,True,['10.0.0.229/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Atlanta""",,[],,,,,1500,,,,10.0.0.229/31,10.0.0.228/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
birmingham[FastEthernet0/1],,True,True,['10.0.1.119/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Montgomery""",,[],,,,,1500,,,,10.0.1.119/31,10.0.1.118/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blacksburg[FastEthernet0/0],,True,True,['10.0.0.166/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Christiansburg""",,[],,,,,1500,,,,10.0.0.166/31,10.0.0.166/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blacksburg[FastEthernet0/1],,True,True,['10.0.0.164/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Troutville""",,[],,,,,1500,,,,10.0.0.164/31,10.0.0.164/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blairsville[FastEthernet0/0],,True,True,['10.0.1.13/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Blueridge""",,[],,,,,1500,,,,10.0.1.13/31,10.0.1.12/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blairsville[FastEthernet0/1],,True,True,['10.0.1.14/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To YoungTTHarris""",,[],,,,,1500,,,,10.0.1.14/31,10.0.1.14/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bland[FastEthernet0/0],,True,True,['10.0.0.162/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bluefield""",,[],,,,,1500,,,,10.0.0.162/31,10.0.0.162/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bland[FastEthernet0/1],,True,True,['10.0.0.161/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Wytheville""",,[],,,,,1500,,,,10.0.0.161/31,10.0.0.160/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blitchton[FastEthernet0/0],,True,True,['10.0.1.96/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Pembroke""",,[],,,,,1500,,,,10.0.1.96/31,10.0.1.96/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blitchton[FastEthernet0/1],,True,True,['10.0.1.87/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Savannah""",,[],,,,,1500,,,,10.0.1.87/31,10.0.1.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blountstown[FastEthernet0/0],,True,True,['10.0.1.123/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To PanamaTTCity""",,[],,,,,1500,,,,10.0.1.123/31,10.0.1.122/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blountstown[FastEthernet0/1],,True,True,['10.0.1.124/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Tallahassee""",,[],,,,,1500,,,,10.0.1.124/31,10.0.1.124/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bluefield[FastEthernet0/0],,True,True,['10.0.0.163/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bland""",,[],,,,,1500,,,,10.0.0.163/31,10.0.0.162/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blueridge[FastEthernet0/0],,True,True,['10.0.1.12/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Blairsville""",,[],,,,,1500,,,,10.0.1.12/31,10.0.1.12/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blueridge[FastEthernet0/1],,True,True,['10.0.0.221/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Copperhill""",,[],,,,,1500,,,,10.0.0.221/31,10.0.0.220/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
blueridge[FastEthernet1/0],,True,True,['10.0.0.225/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Ellijay""",,[],,,,,1500,,,,10.0.0.225/31,10.0.0.224/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
boone[FastEthernet0/0],,True,True,['10.0.0.110/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Baldwin""",,[],,,,,1500,,,,10.0.0.110/31,10.0.0.110/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
boone[FastEthernet0/1],,True,True,['10.0.0.103/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Lexington""",,[],,,,,1500,,,,10.0.0.103/31,10.0.0.102/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bristol[FastEthernet0/0],,True,True,['10.0.0.68/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Abingdon""",,[],,,,,1500,,,,10.0.0.68/31,10.0.0.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bristol[FastEthernet0/1],,True,True,['10.0.0.70/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To JohnsonTTCity""",,[],,,,,1500,,,,10.0.0.70/31,10.0.0.70/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
bristol[FastEthernet1/0],,True,True,['10.0.0.72/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Kingsport""",,[],,,,,1500,,,,10.0.0.72/31,10.0.0.72/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brysonttcity[FastEthernet0/0],,True,True,['10.0.1.49/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Andrews""",,[],,,,,1500,,,,10.0.1.49/31,10.0.1.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
brysonttcity[FastEthernet0/1],,True,True,['10.0.1.53/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Cherokee""",,[],,,,,1500,,,,10.0.1.53/31,10.0.1.52/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
burlington[FastEthernet0/0],,True,True,['10.0.0.46/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Durham""",,[],,,,,1500,,,,10.0.0.46/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
burlington[FastEthernet0/1],,True,True,['10.0.0.48/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Greensboro""",,[],,,,,1500,,,,10.0.0.48/31,10.0.0.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
calhoun[FastEthernet0/0],,True,True,['10.0.0.211/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Cartersville""",,[],,,,,1500,,,,10.0.0.211/31,10.0.0.210/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
canton[FastEthernet0/0],,True,True,['10.0.0.204/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Atlanta""",,[],,,,,1500,,,,10.0.0.204/31,10.0.0.204/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
canton[FastEthernet0/1],,True,True,['10.0.0.202/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ellijay""",,[],,,,,1500,,,,10.0.0.202/31,10.0.0.202/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
carlisle[FastEthernet0/0],,True,True,['10.0.1.111/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Gettysburg""",,[],,,,,1500,,,,10.0.1.111/31,10.0.1.110/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cartersville[FastEthernet0/0],,True,True,['10.0.0.210/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Calhoun""",,[],,,,,1500,,,,10.0.0.210/31,10.0.0.210/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cartersville[FastEthernet0/1],,True,True,['10.0.0.209/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Maretta""",,[],,,,,1500,,,,10.0.0.209/31,10.0.0.208/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chamersburg[FastEthernet0/0],,True,True,['10.0.1.108/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Gettysburg""",,[],,,,,1500,,,,10.0.1.108/31,10.0.1.108/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chamersburg[FastEthernet0/1],,True,True,['10.0.1.107/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Hagerstown""",,[],,,,,1500,,,,10.0.1.107/31,10.0.1.106/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charleston[FastEthernet0/0],,True,True,['10.0.0.152/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Huntington""",,[],,,,,1500,,,,10.0.0.152/31,10.0.0.152/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charleston[FastEthernet0/1],,True,True,['10.0.0.147/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Roanoke""",,[],,,,,1500,,,,10.0.0.147/31,10.0.0.146/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlestonid102[FastEthernet0/0],,True,True,['10.0.1.34/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To MonksTTCorner""",,[],,,,,1500,,,,10.0.1.34/31,10.0.1.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlestonid102[FastEthernet0/1],,True,True,['10.0.1.36/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Yemassee""",,[],,,,,1500,,,,10.0.1.36/31,10.0.1.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlotte[FastEthernet0/0],,True,True,['10.0.0.109/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Concord""",,[],,,,,1500,,,,10.0.0.109/31,10.0.0.108/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlotte[FastEthernet0/1],,True,True,['10.0.1.60/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To RockTTHill""",,[],,,,,1500,,,,10.0.1.60/31,10.0.1.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlotte[FastEthernet1/0],,True,True,['10.0.1.58/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Spartanburg""",,[],,,,,1500,,,,10.0.1.58/31,10.0.1.58/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlottesville[FastEthernet0/0],,True,True,['10.0.1.68/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Lynchburg""",,[],,,,,1500,,,,10.0.1.68/31,10.0.1.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
charlottesville[FastEthernet0/1],,True,True,['10.0.1.66/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Waynesboro""",,[],,,,,1500,,,,10.0.1.66/31,10.0.1.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chattanooga[FastEthernet0/0],,True,True,['10.0.0.215/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dalton""",,[],,,,,1500,,,,10.0.0.215/31,10.0.0.214/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chattanooga[FastEthernet0/1],,True,True,['10.0.0.219/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ringgold""",,[],,,,,1500,,,,10.0.0.219/31,10.0.0.218/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cherokee[FastEthernet0/0],,True,True,['10.0.1.52/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To BrysonTTCity""",,[],,,,,1500,,,,10.0.1.52/31,10.0.1.52/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
cherokee[FastEthernet0/1],,True,True,['10.0.1.54/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Sylva""",,[],,,,,1500,,,,10.0.1.54/31,10.0.1.54/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chester[FastEthernet0/0],,True,True,['10.0.0.81/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Abbeville""",,[],,,,,1500,,,,10.0.0.81/31,10.0.0.80/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chester[FastEthernet0/1],,True,True,['10.0.0.29/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Columbia""",,[],,,,,1500,,,,10.0.0.29/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
chester[FastEthernet1/0],,True,True,['10.0.1.63/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To RockTTHill""",,[],,,,,1500,,,,10.0.1.63/31,10.0.1.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
christiansburg[FastEthernet0/0],,True,True,['10.0.0.167/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Blacksburg""",,[],,,,,1500,,,,10.0.0.167/31,10.0.0.166/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
christiansburg[FastEthernet0/1],,True,True,['10.0.0.173/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Radford""",,[],,,,,1500,,,,10.0.0.173/31,10.0.0.172/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
clemson[FastEthernet0/0],,True,True,['10.0.0.83/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Anderson""",,[],,,,,1500,,,,10.0.0.83/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
clemson[FastEthernet0/1],,True,True,['10.0.1.9/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To GreenvilleID91""",,[],,,,,1500,,,,10.0.1.9/31,10.0.1.8/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
clemson[FastEthernet1/0],,True,True,['10.0.0.85/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To HickoryTTTavern""",,[],,,,,1500,,,,10.0.0.85/31,10.0.0.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
clemson[FastEthernet1/1],,True,True,['10.0.1.24/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Toccoa""",,[],,,,,1500,,,,10.0.1.24/31,10.0.1.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
columbia[FastEthernet0/0],,True,True,['10.0.0.20/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Aiken""",,[],,,,,1500,,,,10.0.0.20/31,10.0.0.20/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
columbia[FastEthernet0/1],,True,True,['10.0.0.22/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Augusta""",,[],,,,,1500,,,,10.0.0.22/31,10.0.0.22/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
columbia[FastEthernet1/0],,True,True,['10.0.0.28/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Chester""",,[],,,,,1500,,,,10.0.0.28/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
columbia[FastEthernet1/1],,True,True,['10.0.0.26/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To NodeID85""",,[],,,,,1500,,,,10.0.0.26/31,10.0.0.26/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
columbia[FastEthernet2/0],,True,True,['10.0.0.24/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Sumter""",,[],,,,,1500,,,,10.0.0.24/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
columbus[FastEthernet0/0],,True,True,['10.0.0.231/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Atlanta""",,[],,,,,1500,,,,10.0.0.231/31,10.0.0.230/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
