Interface,Access_VLAN,Active,Admin_Up,All_Prefixes,Allowed_VLANs,Auto_State_VLAN,Bandwidth,Blacklisted,Channel_Group,Channel_Group_Members,DHCP_Relay_Addresses,Declared_Names,Description,Encapsulation_VLAN,HSRP_Groups,HSRP_Version,Inactive_Reason,Incoming_Filter_Name,MLAG_ID,MTU,Native_VLAN,Outgoing_Filter_Name,PBR_Policy_Name,Primary_Address,Primary_Network,Proxy_ARP,Rip_Enabled,Rip_Passive,Spanning_Tree_Portfast,Speed,Switchport,Switchport_Mode,Switchport_Trunk_Encapsulation,VRF,VRRP_Groups,Zone_Name
istanbul[FastEthernet0/0],,True,True,['10.0.0.34/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Athens""",,[],,,,,1500,,,,10.0.0.34/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
istanbul[FastEthernet0/1],,True,True,['10.0.0.33/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Bucharest""",,[],,,,,1500,,,,10.0.0.33/31,10.0.0.32/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kiev[FastEthernet0/0],,True,True,['10.0.0.31/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bucharest""",,[],,,,,1500,,,,10.0.0.31/31,10.0.0.30/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kiev[FastEthernet0/1],,True,True,['10.0.0.91/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Warsaw""",,[],,,,,1500,,,,10.0.0.91/31,10.0.0.90/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lisbon[FastEthernet0/0],,True,True,['10.0.0.83/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To London""",,[],,,,,1500,,,,10.0.0.83/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubjana[FastEthernet0/0],,True,True,['10.0.0.28/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Zagreb""",,[],,,,,1500,,,,10.0.0.28/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
london[FastEthernet0/0],,True,True,['10.0.0.79/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Amsterdam""",,[],,,,,1500,,,,10.0.0.79/31,10.0.0.78/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
london[FastEthernet0/1],,True,True,['10.0.0.57/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Brussels""",,[],,,,,1500,,,,10.0.0.57/31,10.0.0.56/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
london[FastEthernet1/0],,True,True,['10.0.0.80/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Dublin""",,[],,,,,1500,,,,10.0.0.80/31,10.0.0.80/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
london[FastEthernet1/1],,True,True,['10.0.0.82/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Lisbon""",,[],,,,,1500,,,,10.0.0.82/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
london[FastEthernet2/0],,True,True,['10.0.0.84/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Paris""",,[],,,,,1500,,,,10.0.0.84/31,10.0.0.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
luxembourg[FastEthernet0/0],,True,True,['10.0.0.44/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Brussels""",,[],,,,,1500,,,,10.0.0.44/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
luxembourg[FastEthernet0/1],,True,True,['10.0.0.43/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Strasbourg""",,[],,,,,1500,,,,10.0.0.43/31,10.0.0.42/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lyon[FastEthernet0/0],,True,True,['10.0.0.65/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Geneva""",,[],,,,,1500,,,,10.0.0.65/31,10.0.0.64/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lyon[FastEthernet0/1],,True,True,['10.0.0.97/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Marseille""",,[],,,,,1500,,,,10.0.0.97/31,10.0.0.96/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lyon[FastEthernet1/0],,True,True,['10.0.0.87/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Paris""",,[],,,,,1500,,,,10.0.0.87/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
madrid[FastEthernet0/0],,True,True,['10.0.0.92/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Barcelona""",,[],,,,,1500,,,,10.0.0.92/31,10.0.0.92/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
madrid[FastEthernet0/1],,True,True,['10.0.0.89/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Paris""",,[],,,,,1500,,,,10.0.0.89/31,10.0.0.88/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
marseille[FastEthernet0/0],,True,True,['10.0.0.95/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Barcelona""",,[],,,,,1500,,,,10.0.0.95/31,10.0.0.94/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
marseille[FastEthernet0/1],,True,True,['10.0.0.96/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Lyon""",,[],,,,,1500,,,,10.0.0.96/31,10.0.0.96/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
marseille[FastEthernet1/0],,True,True,['10.0.0.69/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Milan""",,[],,,,,1500,,,,10.0.0.69/31,10.0.0.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
milan[FastEthernet0/0],,True,True,['10.0.0.68/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Marseille""",,[],,,,,1500,,,,10.0.0.68/31,10.0.0.68/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
milan[FastEthernet0/1],,True,True,['10.0.0.19/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Roma""",,[],,,,,1500,,,,10.0.0.19/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
milan[FastEthernet1/0],,True,True,['10.0.0.7/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Vienna""",,[],,,,,1500,,,,10.0.0.7/31,10.0.0.6/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
milan[FastEthernet1/1],,True,True,['10.0.0.47/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Zurich""",,[],,,,,1500,,,,10.0.0.47/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
paris[FastEthernet0/0],,True,True,['10.0.0.59/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Brussels""",,[],,,,,1500,,,,10.0.0.59/31,10.0.0.58/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
paris[FastEthernet0/1],,True,True,['10.0.0.63/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Geneva""",,[],,,,,1500,,,,10.0.0.63/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
paris[FastEthernet1/0],,True,True,['10.0.0.85/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To London""",,[],,,,,1500,,,,10.0.0.85/31,10.0.0.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
paris[FastEthernet1/1],,True,True,['10.0.0.86/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Lyon""",,[],,,,,1500,,,,10.0.0.86/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
paris[FastEthernet2/0],,True,True,['10.0.0.88/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Madrid""",,[],,,,,1500,,,,10.0.0.88/31,10.0.0.88/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
peergeneva_0[FastEthernet0/0],,True,True,['10.0.0.67/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Geneva""",,[],,,,,1500,,,,10.0.0.67/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
peergeneva_0[Loopback0],,True,True,['128.0.0.1/24'],,True,8000000000.0,,,[],[],['lo0'],"""For P_PeerGeneva_0""",,[],,,,,1500,,,,128.0.0.1/24,128.0.0.0/24,True,False,False,False,,False,NONE,DOT1Q,default,[],
praha[FastEthernet0/0],,True,True,['10.0.0.3/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bratislava""",,[],,,,,1500,,,,10.0.0.3/31,10.0.0.2/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
praha[FastEthernet0/1],,True,True,['10.0.0.12/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.12/31,10.0.0.12/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
praha[FastEthernet1/0],,True,True,['10.0.0.10/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Warsaw""",,[],,,,,1500,,,,10.0.0.10/31,10.0.0.10/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
roma[FastEthernet0/0],,True,True,['10.0.0.18/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Milan""",,[],,,,,1500,,,,10.0.0.18/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
roma[FastEthernet0/1],,True,True,['10.0.0.20/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Zurich""",,[],,,,,1500,,,,10.0.0.20/31,10.0.0.20/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
rotterdam[FastEthernet0/0],,True,True,['10.0.0.14/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Amsterdam""",,[],,,,,1500,,,,10.0.0.14/31,10.0.0.14/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
rotterdam[FastEthernet0/1],,True,True,['10.0.0.16/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Brussels""",,[],,,,,1500,,,,10.0.0.16/31,10.0.0.16/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
sofia[FastEthernet0/0],,True,True,['10.0.0.71/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Athens""",,[],,,,,1500,,,,10.0.0.71/31,10.0.0.70/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
sofia[FastEthernet0/1],,True,True,['10.0.0.25/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Budapest""",,[],,,,,1500,,,,10.0.0.25/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
stockholm[FastEthernet0/0],,True,True,['10.0.0.75/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.75/31,10.0.0.74/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
strasbourg[FastEthernet0/0],,True,True,['10.0.0.38/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Basel""",,[],,,,,1500,,,,10.0.0.38/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
strasbourg[FastEthernet0/1],,True,True,['10.0.0.40/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.40/31,10.0.0.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
strasbourg[FastEthernet1/0],,True,True,['10.0.0.42/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Luxembourg""",,[],,,,,1500,,,,10.0.0.42/31,10.0.0.42/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
vaduz[FastEthernet0/0],,True,True,['10.0.0.36/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Zurich""",,[],,,,,1500,,,,10.0.0.36/31,10.0.0.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
vienna[FastEthernet0/0],,True,True,['10.0.0.1/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bratislava""",,[],,,,,1500,,,,10.0.0.1/31,10.0.0.0/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
vienna[FastEthernet0/1],,True,True,['10.0.0.8/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.8/31,10.0.0.8/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
vienna[FastEthernet1/0],,True,True,['10.0.0.6/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Milan""",,[],,,,,1500,,,,10.0.0.6/31,10.0.0.6/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
warsaw[FastEthernet0/0],,True,True,['10.0.0.77/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.77/31,10.0.0.76/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
warsaw[FastEthernet0/1],,True,True,['10.0.0.90/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Kiev""",,[],,,,,1500,,,,10.0.0.90/31,10.0.0.90/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
warsaw[FastEthernet1/0],,True,True,['10.0.0.11/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Praha""",,[],,,,,1500,,,,10.0.0.11/31,10.0.0.10/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zagreb[FastEthernet0/0],,True,True,['10.0.0.27/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Budapest""",,[],,,,,1500,,,,10.0.0.27/31,10.0.0.26/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zagreb[FastEthernet0/1],,True,True,['10.0.0.29/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ljubjana""",,[],,,,,1500,,,,10.0.0.29/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zurich[FastEthernet0/0],,True,True,['10.0.0.48/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Frankfurt""",,[],,,,,1500,,,,10.0.0.48/31,10.0.0.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zurich[FastEthernet0/1],,True,True,['10.0.0.50/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Geneva""",,[],,,,,1500,,,,10.0.0.50/31,10.0.0.50/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zurich[FastEthernet1/0],,True,True,['10.0.0.46/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Milan""",,[],,,,,1500,,,,10.0.0.46/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zurich[FastEthernet1/1],,True,True,['10.0.0.21/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Roma""",,[],,,,,1500,,,,10.0.0.21/31,10.0.0.20/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
zurich[FastEthernet2/0],,True,True,['10.0.0.37/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Vaduz""",,[],,,,,1500,,,,10.0.0.37/31,10.0.0.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
