Interface,Access_VLAN,Active,Admin_Up,All_Prefixes,Allowed_VLANs,Auto_State_VLAN,Bandwidth,Blacklisted,Channel_Group,Channel_Group_Members,DHCP_Relay_Addresses,Declared_Names,Description,Encapsulation_VLAN,HSRP_Groups,HSRP_Version,Inactive_Reason,Incoming_Filter_Name,MLAG_ID,MTU,Native_VLAN,Outgoing_Filter_Name,PBR_Policy_Name,Primary_Address,Primary_Network,Proxy_ARP,Rip_Enabled,Rip_Passive,Spanning_Tree_Portfast,Speed,Switchport,Switchport_Mode,Switchport_Trunk_Encapsulation,VRF,VRRP_Groups,Zone_Name
divaca[FastEthernet0/1],,True,True,['10.0.0.70/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Koper""",,[],,,,,1500,,,,10.0.0.70/31,10.0.0.70/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
divaca[FastEthernet1/0],,True,True,['10.0.0.51/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Portoroz""",,[],,,,,1500,,,,10.0.0.51/31,10.0.0.50/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
divaca[FastEthernet1/1],,True,True,['10.0.0.65/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Senozece""",,[],,,,,1500,,,,10.0.0.65/31,10.0.0.64/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dravograd[FastEthernet0/0],,True,True,['10.0.0.89/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Maribor""",,[],,,,,1500,,,,10.0.0.89/31,10.0.0.88/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dravograd[FastEthernet0/1],,True,True,['10.0.0.92/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To RavneTTnaTTKoroskem""",,[],,,,,1500,,,,10.0.0.92/31,10.0.0.92/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dravograd[FastEthernet1/0],,True,True,['10.0.0.75/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To SlovenjTTGradec""",,[],,,,,1500,,,,10.0.0.75/31,10.0.0.74/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
dravograd[FastEthernet1/1],,True,True,['10.0.0.79/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Velenje""",,[],,,,,1500,,,,10.0.0.79/31,10.0.0.78/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
gornjattradgona[FastEthernet0/0],,True,True,['10.0.0.56/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Maribor""",,[],,,,,1500,,,,10.0.0.56/31,10.0.0.56/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
gornjattradgona[FastEthernet0/1],,True,True,['10.0.0.54/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Radenci""",,[],,,,,1500,,,,10.0.0.54/31,10.0.0.54/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
izola[FastEthernet0/0],,True,True,['10.0.0.72/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Koper""",,[],,,,,1500,,,,10.0.0.72/31,10.0.0.72/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
izola[FastEthernet0/1],,True,True,['10.0.0.53/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Portoroz""",,[],,,,,1500,,,,10.0.0.53/31,10.0.0.52/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
jesenice[FastEthernet0/0],,True,True,['10.0.0.23/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Kranj""",,[],,,,,1500,,,,10.0.0.23/31,10.0.0.22/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kamnik[FastEthernet0/0],,True,True,['10.0.0.13/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Celje""",,[],,,,,1500,,,,10.0.0.13/31,10.0.0.12/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kamnik[FastEthernet0/1],,True,True,['10.0.0.41/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.41/31,10.0.0.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
koper[FastEthernet0/0],,True,True,['10.0.0.71/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Divaca""",,[],,,,,1500,,,,10.0.0.71/31,10.0.0.70/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
koper[FastEthernet0/1],,True,True,['10.0.0.73/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Izola""",,[],,,,,1500,,,,10.0.0.73/31,10.0.0.72/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
koper[FastEthernet1/0],,True,True,['10.0.0.25/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Kranj""",,[],,,,,1500,,,,10.0.0.25/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
koper[FastEthernet1/1],,True,True,['10.0.0.43/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.43/31,10.0.0.42/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kovevje[FastEthernet0/0],,True,True,['10.0.0.39/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.39/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kovevje[FastEthernet0/1],,True,True,['10.0.0.33/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NovoTTMesto""",,[],,,,,1500,,,,10.0.0.33/31,10.0.0.32/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kranj[FastEthernet0/0],,True,True,['10.0.0.26/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bled""",,[],,,,,1500,,,,10.0.0.26/31,10.0.0.26/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kranj[FastEthernet0/1],,True,True,['10.0.0.22/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Jesenice""",,[],,,,,1500,,,,10.0.0.22/31,10.0.0.22/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kranj[FastEthernet1/0],,True,True,['10.0.0.24/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Koper""",,[],,,,,1500,,,,10.0.0.24/31,10.0.0.24/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
kranj[FastEthernet1/1],,True,True,['10.0.0.28/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.28/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
krsko[FastEthernet0/0],,True,True,['10.0.0.6/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To NovoTTMesto""",,[],,,,,1500,,,,10.0.0.6/31,10.0.0.6/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
krsko[FastEthernet0/1],,True,True,['10.0.0.4/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To RogasjaTTSlatina""",,[],,,,,1500,,,,10.0.0.4/31,10.0.0.4/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lasko[FastEthernet0/0],,True,True,['10.0.0.11/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Celje""",,[],,,,,1500,,,,10.0.0.11/31,10.0.0.10/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lasko[FastEthernet0/1],,True,True,['10.0.0.20/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.20/31,10.0.0.20/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lasko[FastEthernet1/0],,True,True,['10.0.0.18/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Maribor""",,[],,,,,1500,,,,10.0.0.18/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
lasko[FastEthernet1/1],,True,True,['10.0.0.1/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Trbovlje""",,[],,,,,1500,,,,10.0.0.1/31,10.0.0.0/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet0/0],,True,True,['10.0.0.40/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Kamnik""",,[],,,,,1500,,,,10.0.0.40/31,10.0.0.40/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet0/1],,True,True,['10.0.0.42/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Koper""",,[],,,,,1500,,,,10.0.0.42/31,10.0.0.42/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet1/0],,True,True,['10.0.0.38/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Kovevje""",,[],,,,,1500,,,,10.0.0.38/31,10.0.0.38/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet1/1],,True,True,['10.0.0.29/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Kranj""",,[],,,,,1500,,,,10.0.0.29/31,10.0.0.28/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet2/0],,True,True,['10.0.0.21/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Lasko""",,[],,,,,1500,,,,10.0.0.21/31,10.0.0.20/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet2/1],,True,True,['10.0.0.44/31'],,True,100000000.0,False,,[],[],['Fa2/1'],"""To Maribor""",,[],,,,,1500,,,,10.0.0.44/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet3/0],,True,True,['10.0.0.34/31'],,True,100000000.0,False,,[],[],['Fa3/0'],"""To NovaTTGorica""",,[],,,,,1500,,,,10.0.0.34/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet3/1],,True,True,['10.0.0.36/31'],,True,100000000.0,False,,[],[],['Fa3/1'],"""To Postojna""",,[],,,,,1500,,,,10.0.0.36/31,10.0.0.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljubljana[FastEthernet4/0],,True,True,['10.0.0.3/31'],,True,100000000.0,False,,[],[],['Fa4/0'],"""To Trbovlje""",,[],,,,,1500,,,,10.0.0.3/31,10.0.0.2/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljutomer[FastEthernet0/0],,True,True,['10.0.0.81/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To MurskaTTSobota""",,[],,,,,1500,,,,10.0.0.81/31,10.0.0.80/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ljutomer[FastEthernet0/1],,True,True,['10.0.0.82/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ormoz""",,[],,,,,1500,,,,10.0.0.82/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
maribor[FastEthernet0/0],,True,True,['10.0.0.88/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dravograd""",,[],,,,,1500,,,,10.0.0.88/31,10.0.0.88/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
maribor[FastEthernet0/1],,True,True,['10.0.0.57/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To GornjaTTRadgona""",,[],,,,,1500,,,,10.0.0.57/31,10.0.0.56/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
maribor[FastEthernet1/0],,True,True,['10.0.0.19/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Lasko""",,[],,,,,1500,,,,10.0.0.19/31,10.0.0.18/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
maribor[FastEthernet1/1],,True,True,['10.0.0.45/31'],,True,100000000.0,False,,[],[],['Fa1/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.45/31,10.0.0.44/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
maribor[FastEthernet2/0],,True,True,['10.0.0.87/31'],,True,100000000.0,False,,[],[],['Fa2/0'],"""To Ptuj""",,[],,,,,1500,,,,10.0.0.87/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
maribor[FastEthernet2/1],,True,True,['10.0.0.90/31'],,True,100000000.0,False,,[],[],['Fa2/1'],"""To SlovenskaTTBistrica""",,[],,,,,1500,,,,10.0.0.90/31,10.0.0.90/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
murskattsobota[FastEthernet0/0],,True,True,['10.0.0.80/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Ljutomer""",,[],,,,,1500,,,,10.0.0.80/31,10.0.0.80/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
murskattsobota[FastEthernet0/1],,True,True,['10.0.0.59/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Radenci""",,[],,,,,1500,,,,10.0.0.59/31,10.0.0.58/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
novattgorica[FastEthernet0/0],,True,True,['10.0.0.48/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Ajdovscina""",,[],,,,,1500,,,,10.0.0.48/31,10.0.0.48/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
novattgorica[FastEthernet0/1],,True,True,['10.0.0.35/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.35/31,10.0.0.34/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
novattgorica[FastEthernet1/0],,True,True,['10.0.0.47/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Tolmin""",,[],,,,,1500,,,,10.0.0.47/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
novottmesto[FastEthernet0/0],,True,True,['10.0.0.32/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Kovevje""",,[],,,,,1500,,,,10.0.0.32/31,10.0.0.32/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
novottmesto[FastEthernet0/1],,True,True,['10.0.0.7/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Krsko""",,[],,,,,1500,,,,10.0.0.7/31,10.0.0.6/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ormoz[FastEthernet0/0],,True,True,['10.0.0.83/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Ljutomer""",,[],,,,,1500,,,,10.0.0.83/31,10.0.0.82/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ormoz[FastEthernet0/1],,True,True,['10.0.0.84/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ptuj""",,[],,,,,1500,,,,10.0.0.84/31,10.0.0.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
peercelje_0[FastEthernet0/0],,True,True,['10.0.0.17/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Celje""",,[],,,,,1500,,,,10.0.0.17/31,10.0.0.16/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
peercelje_0[Loopback0],,True,True,['128.0.0.1/24'],,True,8000000000.0,,,[],[],['lo0'],"""For P_PeerCelje_0""",,[],,,,,1500,,,,128.0.0.1/24,128.0.0.0/24,True,False,False,False,,False,NONE,DOT1Q,default,[],
portoroz[FastEthernet0/0],,True,True,['10.0.0.50/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Divaca""",,[],,,,,1500,,,,10.0.0.50/31,10.0.0.50/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
portoroz[FastEthernet0/1],,True,True,['10.0.0.52/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Izola""",,[],,,,,1500,,,,10.0.0.52/31,10.0.0.52/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
postojna[FastEthernet0/0],,True,True,['10.0.0.37/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.37/31,10.0.0.36/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
postojna[FastEthernet0/1],,True,True,['10.0.0.67/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Senozece""",,[],,,,,1500,,,,10.0.0.67/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ptuj[FastEthernet0/0],,True,True,['10.0.0.86/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Maribor""",,[],,,,,1500,,,,10.0.0.86/31,10.0.0.86/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ptuj[FastEthernet0/1],,True,True,['10.0.0.85/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ormoz""",,[],,,,,1500,,,,10.0.0.85/31,10.0.0.84/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ptuj[FastEthernet1/0],,True,True,['10.0.0.61/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To RogasjaTTSlatina""",,[],,,,,1500,,,,10.0.0.61/31,10.0.0.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
radenci[FastEthernet0/0],,True,True,['10.0.0.55/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To GornjaTTRadgona""",,[],,,,,1500,,,,10.0.0.55/31,10.0.0.54/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
radenci[FastEthernet0/1],,True,True,['10.0.0.58/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To MurskaTTSobota""",,[],,,,,1500,,,,10.0.0.58/31,10.0.0.58/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
ravnettnattkoroskem[FastEthernet0/0],,True,True,['10.0.0.93/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dravograd""",,[],,,,,1500,,,,10.0.0.93/31,10.0.0.92/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
rogasjattslatina[FastEthernet0/0],,True,True,['10.0.0.5/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Krsko""",,[],,,,,1500,,,,10.0.0.5/31,10.0.0.4/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
rogasjattslatina[FastEthernet0/1],,True,True,['10.0.0.60/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ptuj""",,[],,,,,1500,,,,10.0.0.60/31,10.0.0.60/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
senozece[FastEthernet0/0],,True,True,['10.0.0.64/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Divaca""",,[],,,,,1500,,,,10.0.0.64/31,10.0.0.64/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
senozece[FastEthernet0/1],,True,True,['10.0.0.66/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Postojna""",,[],,,,,1500,,,,10.0.0.66/31,10.0.0.66/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
senozece[FastEthernet1/0],,True,True,['10.0.0.62/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To Sezana""",,[],,,,,1500,,,,10.0.0.62/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
sezana[FastEthernet0/0],,True,True,['10.0.0.63/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Senozece""",,[],,,,,1500,,,,10.0.0.63/31,10.0.0.62/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
slovenjttgradec[FastEthernet0/0],,True,True,['10.0.0.74/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Dravograd""",,[],,,,,1500,,,,10.0.0.74/31,10.0.0.74/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
slovenjttgradec[FastEthernet0/1],,True,True,['10.0.0.76/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Velenje""",,[],,,,,1500,,,,10.0.0.76/31,10.0.0.76/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
slovenskattbistrica[FastEthernet0/0],,True,True,['10.0.0.15/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Celje""",,[],,,,,1500,,,,10.0.0.15/31,10.0.0.14/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
slovenskattbistrica[FastEthernet0/1],,True,True,['10.0.0.91/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Maribor""",,[],,,,,1500,,,,10.0.0.91/31,10.0.0.90/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
tolmin[FastEthernet0/0],,True,True,['10.0.0.31/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Bled""",,[],,,,,1500,,,,10.0.0.31/31,10.0.0.30/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
tolmin[FastEthernet0/1],,True,True,['10.0.0.46/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To NovaTTGorica""",,[],,,,,1500,,,,10.0.0.46/31,10.0.0.46/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
trbovlje[FastEthernet0/0],,True,True,['10.0.0.0/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Lasko""",,[],,,,,1500,,,,10.0.0.0/31,10.0.0.0/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
trbovlje[FastEthernet0/1],,True,True,['10.0.0.2/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Ljubljana""",,[],,,,,1500,,,,10.0.0.2/31,10.0.0.2/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
velenje[FastEthernet0/0],,True,True,['10.0.0.9/31'],,True,100000000.0,False,,[],[],['Fa0/0'],"""To Celje""",,[],,,,,1500,,,,10.0.0.9/31,10.0.0.8/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
velenje[FastEthernet0/1],,True,True,['10.0.0.78/31'],,True,100000000.0,False,,[],[],['Fa0/1'],"""To Dravograd""",,[],,,,,1500,,,,10.0.0.78/31,10.0.0.78/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
velenje[FastEthernet1/0],,True,True,['10.0.0.77/31'],,True,100000000.0,False,,[],[],['Fa1/0'],"""To SlovenjTTGradec""",,[],,,,,1500,,,,10.0.0.77/31,10.0.0.76/31,True,False,False,False,100000000.0,False,NONE,DOT1Q,default,[],
